#cluster_id	cluster_type	1to1_type	proteome_count	percentage_at_target_count
OG0004508	specific	true	15	1.00
OG0004515	specific	true	15	1.00
OG0004516	specific	true	15	1.00
OG0004518	specific	true	15	1.00
OG0004521	specific	true	15	1.00
OG0004523	specific	true	15	1.00
OG0004526	specific	true	15	1.00
OG0004527	specific	true	15	1.00
OG0004529	specific	true	15	1.00
OG0004530	specific	true	15	1.00
OG0004535	specific	true	15	1.00
OG0004536	specific	true	15	1.00
OG0004537	specific	true	15	1.00
OG0004539	specific	true	15	1.00
OG0004541	specific	true	15	1.00
OG0004542	specific	true	15	1.00
OG0004547	specific	true	15	1.00
OG0004548	specific	true	15	1.00
OG0004550	specific	true	15	1.00
OG0004551	specific	true	15	1.00
OG0004552	specific	true	15	1.00
OG0004555	specific	true	15	1.00
OG0004558	specific	true	15	1.00
OG0004560	specific	true	15	1.00
OG0004561	specific	true	15	1.00
OG0004562	specific	true	15	1.00
OG0004567	specific	true	15	1.00
OG0004568	specific	true	15	1.00
OG0004571	specific	true	15	1.00
OG0004572	specific	true	15	1.00
OG0004573	specific	true	15	1.00
OG0004576	specific	true	15	1.00
OG0004577	specific	true	15	1.00
OG0004578	specific	true	15	1.00
OG0004579	specific	true	15	1.00
OG0004582	specific	true	15	1.00
OG0004584	specific	true	15	1.00
OG0004586	specific	true	15	1.00
OG0004589	specific	true	15	1.00
OG0004590	specific	true	15	1.00
OG0004593	specific	true	15	1.00
OG0004594	specific	true	15	1.00
OG0004595	specific	true	15	1.00
OG0004601	specific	true	15	1.00
OG0004602	specific	true	15	1.00
OG0004604	specific	true	15	1.00
OG0004607	specific	true	15	1.00
OG0004608	specific	true	15	1.00
OG0004609	specific	true	15	1.00
OG0004612	specific	true	15	1.00
OG0004613	specific	true	15	1.00
OG0004617	specific	true	15	1.00
OG0004619	specific	true	15	1.00
OG0004622	specific	true	15	1.00
OG0004623	specific	true	15	1.00
OG0004624	specific	true	15	1.00
OG0004625	specific	true	15	1.00
OG0004627	specific	true	15	1.00
OG0004628	specific	true	15	1.00
OG0004633	specific	true	15	1.00
OG0004638	specific	true	15	1.00
OG0004639	specific	true	15	1.00
OG0004642	specific	true	15	1.00
OG0004645	specific	true	15	1.00
OG0004646	specific	true	15	1.00
OG0004648	specific	true	15	1.00
OG0004650	specific	true	15	1.00
OG0004651	specific	true	15	1.00
OG0004657	specific	true	15	1.00
OG0004658	specific	true	15	1.00
OG0004659	specific	true	15	1.00
OG0004660	specific	true	15	1.00
OG0004662	specific	true	15	1.00
OG0004664	specific	true	15	1.00
OG0004665	specific	true	15	1.00
OG0004666	specific	true	15	1.00
OG0004668	specific	true	15	1.00
OG0004669	specific	true	15	1.00
OG0004670	specific	true	15	1.00
OG0004674	specific	true	15	1.00
OG0004675	specific	true	15	1.00
OG0004677	specific	true	15	1.00
OG0004680	specific	true	15	1.00
OG0004682	specific	true	15	1.00
OG0004686	specific	true	15	1.00
OG0004687	specific	true	15	1.00
OG0004688	specific	true	15	1.00
OG0004689	specific	true	15	1.00
OG0004690	specific	true	15	1.00
OG0004691	specific	true	15	1.00
OG0004692	specific	true	15	1.00
OG0004693	specific	true	15	1.00
OG0004694	specific	true	15	1.00
OG0004695	specific	true	15	1.00
OG0004698	specific	true	15	1.00
OG0004699	specific	true	15	1.00
OG0004700	specific	true	15	1.00
OG0004704	specific	true	15	1.00
OG0004706	specific	true	15	1.00
OG0004710	specific	true	15	1.00
OG0004711	specific	true	15	1.00
OG0004712	specific	true	15	1.00
OG0004713	specific	true	15	1.00
OG0004715	specific	true	15	1.00
OG0004716	specific	true	15	1.00
OG0004717	specific	true	15	1.00
OG0004718	specific	true	15	1.00
OG0004719	specific	true	15	1.00
OG0004720	specific	true	15	1.00
OG0004721	specific	true	15	1.00
OG0004722	specific	true	15	1.00
OG0004723	specific	true	15	1.00
OG0004724	specific	true	15	1.00
OG0004725	specific	true	15	1.00
OG0004727	specific	true	15	1.00
OG0004728	specific	true	15	1.00
OG0004729	specific	true	15	1.00
OG0004730	specific	true	15	1.00
OG0004733	specific	true	15	1.00
OG0004734	specific	true	15	1.00
OG0004738	specific	true	15	1.00
OG0004739	specific	true	15	1.00
OG0004740	specific	true	15	1.00
OG0004741	specific	true	15	1.00
OG0004742	specific	true	15	1.00
OG0004743	specific	true	15	1.00
OG0004744	specific	true	15	1.00
OG0004746	specific	true	15	1.00
OG0004748	specific	true	15	1.00
OG0004749	specific	true	15	1.00
OG0004750	specific	true	15	1.00
OG0004752	specific	true	15	1.00
OG0004753	specific	true	15	1.00
OG0004757	specific	true	15	1.00
OG0004758	specific	true	15	1.00
OG0004760	specific	true	15	1.00
OG0004764	specific	true	15	1.00
OG0004765	specific	true	15	1.00
OG0004766	specific	true	15	1.00
OG0004767	specific	true	15	1.00
OG0004769	specific	true	15	1.00
OG0004771	specific	true	15	1.00
OG0004773	specific	true	15	1.00
OG0004775	specific	true	15	1.00
OG0004776	specific	true	15	1.00
OG0004779	specific	true	15	1.00
OG0004780	specific	true	15	1.00
OG0004785	specific	true	15	1.00
OG0004786	specific	true	15	1.00
OG0004787	specific	true	15	1.00
OG0004790	specific	true	15	1.00
OG0004793	specific	true	15	1.00
OG0004794	specific	true	15	1.00
OG0004796	specific	true	15	1.00
OG0004797	specific	true	15	1.00
OG0004798	specific	true	15	1.00
OG0004800	specific	true	15	1.00
OG0004801	specific	true	15	1.00
OG0004802	specific	true	15	1.00
OG0004803	specific	true	15	1.00
OG0004807	specific	true	15	1.00
OG0004809	specific	true	15	1.00
OG0004810	specific	true	15	1.00
OG0004811	specific	true	15	1.00
OG0004813	specific	true	15	1.00
OG0004814	specific	true	15	1.00
OG0004817	specific	true	15	1.00
OG0004819	specific	true	15	1.00
OG0004820	specific	true	15	1.00
OG0004821	specific	true	15	1.00
OG0004822	specific	true	15	1.00
OG0004827	specific	true	15	1.00
OG0004828	specific	true	15	1.00
OG0004830	specific	true	15	1.00
OG0004831	specific	true	15	1.00
OG0004832	specific	true	15	1.00
OG0004833	specific	true	15	1.00
OG0004834	specific	true	15	1.00
OG0004835	specific	true	15	1.00
OG0004837	specific	true	15	1.00
OG0004838	specific	true	15	1.00
OG0004839	specific	true	15	1.00
OG0004840	specific	true	15	1.00
OG0004841	specific	true	15	1.00
OG0004843	specific	true	15	1.00
OG0004844	specific	true	15	1.00
OG0004845	specific	true	15	1.00
OG0004846	specific	true	15	1.00
OG0004848	specific	true	15	1.00
OG0004851	specific	true	15	1.00
OG0004852	specific	true	15	1.00
OG0004853	specific	true	15	1.00
OG0004855	specific	true	15	1.00
OG0004857	specific	true	15	1.00
OG0004859	specific	true	15	1.00
OG0004860	specific	true	15	1.00
OG0004861	specific	true	15	1.00
OG0004862	specific	true	15	1.00
OG0004864	specific	true	15	1.00
OG0004866	specific	true	15	1.00
OG0004867	specific	true	15	1.00
OG0004868	specific	true	15	1.00
OG0004869	specific	true	15	1.00
OG0004870	specific	true	15	1.00
OG0004873	specific	true	15	1.00
OG0004876	specific	true	15	1.00
OG0004877	specific	true	15	1.00
OG0004878	specific	true	15	1.00
OG0004879	specific	true	15	1.00
OG0004880	specific	true	15	1.00
OG0004881	specific	true	15	1.00
OG0004882	specific	true	15	1.00
OG0004883	specific	true	15	1.00
OG0004884	specific	true	15	1.00
OG0004885	specific	true	15	1.00
OG0004886	specific	true	15	1.00
OG0004887	specific	true	15	1.00
OG0004888	specific	true	15	1.00
OG0004891	specific	true	15	1.00
OG0004892	specific	true	15	1.00
OG0004893	specific	true	15	1.00
OG0004894	specific	true	15	1.00
OG0004895	specific	true	15	1.00
OG0004896	specific	true	15	1.00
OG0004898	specific	true	15	1.00
OG0004900	specific	true	15	1.00
OG0004902	specific	true	15	1.00
OG0004903	specific	true	15	1.00
OG0004904	specific	true	15	1.00
OG0004905	specific	true	15	1.00
OG0004908	specific	true	15	1.00
OG0004909	specific	true	15	1.00
OG0004910	specific	true	15	1.00
OG0004914	specific	true	15	1.00
OG0004916	specific	true	15	1.00
OG0004917	specific	true	15	1.00
OG0004920	specific	true	15	1.00
OG0004921	specific	true	15	1.00
OG0004922	specific	true	15	1.00
OG0004923	specific	true	15	1.00
OG0004925	specific	true	15	1.00
OG0004926	specific	true	15	1.00
OG0004928	specific	true	15	1.00
OG0004930	specific	true	15	1.00
OG0004931	specific	true	15	1.00
OG0004932	specific	true	15	1.00
OG0004933	specific	true	15	1.00
OG0004936	specific	true	15	1.00
OG0004939	specific	true	15	1.00
OG0004941	specific	true	15	1.00
OG0004942	specific	true	15	1.00
OG0004947	specific	true	15	1.00
OG0004948	specific	true	15	1.00
OG0004949	specific	true	15	1.00
OG0004951	specific	true	15	1.00
OG0004952	specific	true	15	1.00
OG0004955	specific	true	15	1.00
OG0004956	specific	true	15	1.00
OG0004957	specific	true	15	1.00
OG0004959	specific	true	15	1.00
OG0004961	specific	true	15	1.00
OG0004963	specific	true	15	1.00
OG0004964	specific	true	15	1.00
OG0004965	specific	true	15	1.00
OG0004966	specific	true	15	1.00
OG0004968	specific	true	15	1.00
OG0004970	specific	true	15	1.00
OG0004971	specific	true	15	1.00
OG0004975	specific	true	15	1.00
OG0004976	specific	true	15	1.00
OG0004978	specific	true	15	1.00
OG0004980	specific	true	15	1.00
OG0004981	specific	true	15	1.00
OG0004983	specific	true	15	1.00
OG0004985	specific	true	15	1.00
OG0004986	specific	true	15	1.00
OG0004988	specific	true	15	1.00
OG0004992	specific	true	15	1.00
OG0004995	specific	true	15	1.00
OG0004996	specific	true	15	1.00
OG0004998	specific	true	15	1.00
OG0005001	specific	true	15	1.00
OG0005002	specific	true	15	1.00
OG0005005	specific	true	15	1.00
OG0005007	specific	true	15	1.00
OG0005010	specific	true	15	1.00
OG0005012	specific	true	15	1.00
OG0005013	specific	true	15	1.00
OG0005014	specific	true	15	1.00
OG0005016	specific	true	15	1.00
OG0005017	specific	true	15	1.00
OG0005018	specific	true	15	1.00
OG0005019	specific	true	15	1.00
OG0005020	specific	true	15	1.00
OG0005022	specific	true	15	1.00
OG0005023	specific	true	15	1.00
OG0005025	specific	true	15	1.00
OG0005026	specific	true	15	1.00
OG0005028	specific	true	15	1.00
OG0005029	specific	true	15	1.00
OG0005031	specific	true	15	1.00
OG0005032	specific	true	15	1.00
OG0005033	specific	true	15	1.00
OG0005034	specific	true	15	1.00
OG0005036	specific	true	15	1.00
OG0005038	specific	true	15	1.00
OG0005039	specific	true	15	1.00
OG0005040	specific	true	15	1.00
OG0005042	specific	true	15	1.00
OG0005046	specific	true	15	1.00
OG0005048	specific	true	15	1.00
OG0005049	specific	true	15	1.00
OG0005051	specific	true	15	1.00
OG0005053	specific	true	15	1.00
OG0005055	specific	true	15	1.00
OG0005056	specific	true	15	1.00
OG0005057	specific	true	15	1.00
OG0005058	specific	true	15	1.00
OG0005059	specific	true	15	1.00
OG0005060	specific	true	15	1.00
OG0005061	specific	true	15	1.00
OG0005062	specific	true	15	1.00
OG0005063	specific	true	15	1.00
OG0005065	specific	true	15	1.00
OG0005066	specific	true	15	1.00
OG0005067	specific	true	15	1.00
OG0005069	specific	true	15	1.00
OG0005070	specific	true	15	1.00
OG0005071	specific	true	15	1.00
OG0005072	specific	true	15	1.00
OG0005073	specific	true	15	1.00
OG0005074	specific	true	15	1.00
OG0005076	specific	true	15	1.00
OG0005078	specific	true	15	1.00
OG0005080	specific	true	15	1.00
OG0005083	specific	true	15	1.00
OG0005084	specific	true	15	1.00
OG0005085	specific	true	15	1.00
OG0005087	specific	true	15	1.00
OG0005088	specific	true	15	1.00
OG0005092	specific	true	15	1.00
OG0005093	specific	true	15	1.00
OG0005094	specific	true	15	1.00
OG0005096	specific	true	15	1.00
OG0005097	specific	true	15	1.00
OG0005098	specific	true	15	1.00
OG0005099	specific	true	15	1.00
OG0005100	specific	true	15	1.00
OG0005101	specific	true	15	1.00
OG0005102	specific	true	15	1.00
OG0005108	specific	true	15	1.00
OG0005109	specific	true	15	1.00
OG0005113	specific	true	15	1.00
OG0005114	specific	true	15	1.00
OG0005116	specific	true	15	1.00
OG0005117	specific	true	15	1.00
OG0005118	specific	true	15	1.00
OG0005119	specific	true	15	1.00
OG0005121	specific	true	15	1.00
OG0005123	specific	true	15	1.00
OG0005125	specific	true	15	1.00
OG0005126	specific	true	15	1.00
OG0005127	specific	true	15	1.00
OG0005129	specific	true	15	1.00
OG0005130	specific	true	15	1.00
OG0005131	specific	true	15	1.00
OG0005133	specific	true	15	1.00
OG0005134	specific	true	15	1.00
OG0005135	specific	true	15	1.00
OG0005136	specific	true	15	1.00
OG0005139	specific	true	15	1.00
OG0005142	specific	true	15	1.00
OG0005144	specific	true	15	1.00
OG0005145	specific	true	15	1.00
OG0005146	specific	true	15	1.00
OG0005148	specific	true	15	1.00
OG0005152	specific	true	15	1.00
OG0005153	specific	true	15	1.00
OG0005154	specific	true	15	1.00
OG0005155	specific	true	15	1.00
OG0005158	specific	true	15	1.00
OG0005159	specific	true	15	1.00
OG0005161	specific	true	15	1.00
OG0005162	specific	true	15	1.00
OG0005164	specific	true	15	1.00
OG0005165	specific	true	15	1.00
OG0005166	specific	true	15	1.00
OG0005168	specific	true	15	1.00
OG0005169	specific	true	15	1.00
OG0005170	specific	true	15	1.00
OG0005171	specific	true	15	1.00
OG0005172	specific	true	15	1.00
OG0005175	specific	true	15	1.00
OG0005176	specific	true	15	1.00
OG0005177	specific	true	15	1.00
OG0005178	specific	true	15	1.00
OG0005179	specific	true	15	1.00
OG0005180	specific	true	15	1.00
OG0005181	specific	true	15	1.00
OG0005182	specific	true	15	1.00
OG0005184	specific	true	15	1.00
OG0005185	specific	true	15	1.00
OG0005187	specific	true	15	1.00
OG0005189	specific	true	15	1.00
OG0005192	specific	true	15	1.00
OG0005193	specific	true	15	1.00
OG0005194	specific	true	15	1.00
OG0005195	specific	true	15	1.00
OG0005196	specific	true	15	1.00
OG0005197	specific	true	15	1.00
OG0005198	specific	true	15	1.00
OG0005201	specific	true	15	1.00
OG0005203	specific	true	15	1.00
OG0005204	specific	true	15	1.00
OG0005208	specific	true	15	1.00
OG0005209	specific	true	15	1.00
OG0005210	specific	true	15	1.00
OG0005211	specific	true	15	1.00
OG0005212	specific	true	15	1.00
OG0005213	specific	true	15	1.00
OG0005215	specific	true	15	1.00
OG0005217	specific	true	15	1.00
OG0005218	specific	true	15	1.00
OG0005220	specific	true	15	1.00
OG0005221	specific	true	15	1.00
OG0005224	specific	true	15	1.00
OG0005225	specific	true	15	1.00
OG0005229	specific	true	15	1.00
OG0005231	specific	true	15	1.00
OG0005232	specific	true	15	1.00
OG0005233	specific	true	15	1.00
OG0005235	specific	true	15	1.00
OG0005238	specific	true	15	1.00
OG0005239	specific	true	15	1.00
OG0005240	specific	true	15	1.00
OG0005242	specific	true	15	1.00
OG0005243	specific	true	15	1.00
OG0005244	specific	true	15	1.00
OG0005247	specific	true	15	1.00
OG0005251	specific	true	15	1.00
OG0005253	specific	true	15	1.00
OG0005255	specific	true	15	1.00
OG0005256	specific	true	15	1.00
OG0005257	specific	true	15	1.00
OG0005259	specific	true	15	1.00
OG0005264	specific	true	15	1.00
OG0005265	specific	true	15	1.00
OG0005266	specific	true	15	1.00
OG0005268	specific	true	15	1.00
OG0005272	specific	true	15	1.00
OG0005274	specific	true	15	1.00
OG0005275	specific	true	15	1.00
OG0005278	specific	true	15	1.00
OG0005279	specific	true	15	1.00
OG0005280	specific	true	15	1.00
OG0005281	specific	true	15	1.00
OG0005282	specific	true	15	1.00
OG0005283	specific	true	15	1.00
OG0005284	specific	true	15	1.00
OG0005285	specific	true	15	1.00
OG0005286	specific	true	15	1.00
OG0005288	specific	true	15	1.00
OG0005289	specific	true	15	1.00
OG0005290	specific	true	15	1.00
OG0005292	specific	true	15	1.00
OG0005293	specific	true	15	1.00
OG0005294	specific	true	15	1.00
OG0005295	specific	true	15	1.00
OG0005298	specific	true	15	1.00
OG0005299	specific	true	15	1.00
OG0005300	specific	true	15	1.00
OG0005301	specific	true	15	1.00
OG0005302	specific	true	15	1.00
OG0005305	specific	true	15	1.00
OG0005306	specific	true	15	1.00
OG0005307	specific	true	15	1.00
OG0005308	specific	true	15	1.00
OG0005309	specific	true	15	1.00
OG0005310	specific	true	15	1.00
OG0005313	specific	true	15	1.00
OG0005314	specific	true	15	1.00
OG0005315	specific	true	15	1.00
OG0005317	specific	true	15	1.00
OG0005320	specific	true	15	1.00
OG0005321	specific	true	15	1.00
OG0005322	specific	true	15	1.00
OG0005323	specific	true	15	1.00
OG0005324	specific	true	15	1.00
OG0005325	specific	true	15	1.00
OG0005326	specific	true	15	1.00
OG0005327	specific	true	15	1.00
OG0005328	specific	true	15	1.00
OG0005329	specific	true	15	1.00
OG0005330	specific	true	15	1.00
OG0005331	specific	true	15	1.00
OG0005332	specific	true	15	1.00
OG0005334	specific	true	15	1.00
OG0005336	specific	true	15	1.00
OG0005337	specific	true	15	1.00
OG0005341	specific	true	15	1.00
OG0005342	specific	true	15	1.00
OG0005343	specific	true	15	1.00
OG0005344	specific	true	15	1.00
OG0005347	specific	true	15	1.00
OG0005350	specific	true	15	1.00
OG0005351	specific	true	15	1.00
OG0005352	specific	true	15	1.00
OG0005353	specific	true	15	1.00
OG0005354	specific	true	15	1.00
OG0005355	specific	true	15	1.00
OG0005359	specific	true	15	1.00
OG0005360	specific	true	15	1.00
OG0005362	specific	true	15	1.00
OG0005363	specific	true	15	1.00
OG0005366	specific	true	15	1.00
OG0005367	specific	true	15	1.00
OG0005369	specific	true	15	1.00
OG0005370	specific	true	15	1.00
OG0005371	specific	true	15	1.00
OG0005372	specific	true	15	1.00
OG0005376	specific	true	15	1.00
OG0005378	specific	true	15	1.00
OG0005382	specific	true	15	1.00
OG0005384	specific	true	15	1.00
OG0005385	specific	true	15	1.00
OG0005386	specific	true	15	1.00
OG0005389	specific	true	15	1.00
OG0005391	specific	true	15	1.00
OG0005392	specific	true	15	1.00
OG0005394	specific	true	15	1.00
OG0005395	specific	true	15	1.00
OG0005398	specific	true	15	1.00
OG0005400	specific	true	15	1.00
OG0005401	specific	true	15	1.00
OG0005402	specific	true	15	1.00
OG0005403	specific	true	15	1.00
OG0005407	specific	true	15	1.00
OG0005408	specific	true	15	1.00
OG0005409	specific	true	15	1.00
OG0005412	specific	true	15	1.00
OG0005413	specific	true	15	1.00
OG0005417	specific	true	15	1.00
OG0005418	specific	true	15	1.00
OG0005419	specific	true	15	1.00
OG0005422	specific	true	15	1.00
OG0005424	specific	true	15	1.00
OG0005425	specific	true	15	1.00
OG0005427	specific	true	15	1.00
OG0005430	specific	true	15	1.00
OG0005431	specific	true	15	1.00
OG0005432	specific	true	15	1.00
OG0005433	specific	true	15	1.00
OG0005434	specific	true	15	1.00
OG0005435	specific	true	15	1.00
OG0005437	specific	true	15	1.00
OG0005438	specific	true	15	1.00
OG0005440	specific	true	15	1.00
OG0005443	specific	true	15	1.00
OG0005446	specific	true	15	1.00
OG0005447	specific	true	15	1.00
OG0005448	specific	true	15	1.00
OG0005450	specific	true	15	1.00
OG0005451	specific	true	15	1.00
OG0005452	specific	true	15	1.00
OG0005453	specific	true	15	1.00
OG0005454	specific	true	15	1.00
OG0005456	specific	true	15	1.00
OG0005457	specific	true	15	1.00
OG0005459	specific	true	15	1.00
OG0005460	specific	true	15	1.00
OG0005461	specific	true	15	1.00
OG0005463	specific	true	15	1.00
OG0005464	specific	true	15	1.00
OG0005465	specific	true	15	1.00
OG0005467	specific	true	15	1.00
OG0005470	specific	true	15	1.00
OG0005471	specific	true	15	1.00
OG0005473	specific	true	15	1.00
OG0005475	specific	true	15	1.00
OG0005477	specific	true	15	1.00
OG0005479	specific	true	15	1.00
OG0005480	specific	true	15	1.00
OG0005483	specific	true	15	1.00
OG0005484	specific	true	15	1.00
OG0005485	specific	true	15	1.00
OG0005487	specific	true	15	1.00
OG0005488	specific	true	15	1.00
OG0005489	specific	true	15	1.00
OG0005490	specific	true	15	1.00
OG0005491	specific	true	15	1.00
OG0005492	specific	true	15	1.00
OG0005494	specific	true	15	1.00
OG0005496	specific	true	15	1.00
OG0005497	specific	true	15	1.00
OG0005499	specific	true	15	1.00
OG0005502	specific	true	15	1.00
OG0005503	specific	true	15	1.00
OG0005504	specific	true	15	1.00
OG0005506	specific	true	15	1.00
OG0005507	specific	true	15	1.00
OG0005508	specific	true	15	1.00
OG0005509	specific	true	15	1.00
OG0005510	specific	true	15	1.00
OG0005511	specific	true	15	1.00
OG0005516	specific	true	15	1.00
OG0005518	specific	true	15	1.00
OG0005519	specific	true	15	1.00
OG0005520	specific	true	15	1.00
OG0005521	specific	true	15	1.00
OG0005522	specific	true	15	1.00
OG0005524	specific	true	15	1.00
OG0005525	specific	true	15	1.00
OG0005527	specific	true	15	1.00
OG0005528	specific	true	15	1.00
OG0005529	specific	true	15	1.00
OG0005535	specific	true	15	1.00
OG0005537	specific	true	15	1.00
OG0005539	specific	true	15	1.00
OG0005540	specific	true	15	1.00
OG0005541	specific	true	15	1.00
OG0005546	specific	true	15	1.00
OG0005547	specific	true	15	1.00
OG0005549	specific	true	15	1.00
OG0005550	specific	true	15	1.00
OG0005552	specific	true	15	1.00
OG0005554	specific	true	15	1.00
OG0005555	specific	true	15	1.00
OG0005557	specific	true	15	1.00
OG0005558	specific	true	15	1.00
OG0005560	specific	true	15	1.00
OG0005561	specific	true	15	1.00
OG0005562	specific	true	15	1.00
OG0005565	specific	true	15	1.00
OG0005566	specific	true	15	1.00
OG0005567	specific	true	15	1.00
OG0005572	specific	true	15	1.00
OG0005575	specific	true	15	1.00
OG0005576	specific	true	15	1.00
OG0005577	specific	true	15	1.00
OG0005578	specific	true	15	1.00
OG0005579	specific	true	15	1.00
OG0005580	specific	true	15	1.00
OG0005581	specific	true	15	1.00
OG0005584	specific	true	15	1.00
OG0005585	specific	true	15	1.00
OG0005589	specific	true	15	1.00
OG0005590	specific	true	15	1.00
OG0005591	specific	true	15	1.00
OG0005597	specific	true	15	1.00
OG0005599	specific	true	15	1.00
OG0005600	specific	true	15	1.00
OG0005603	specific	true	15	1.00
OG0005605	specific	true	15	1.00
OG0005607	specific	true	15	1.00
OG0005608	specific	true	15	1.00
OG0005609	specific	true	15	1.00
OG0005610	specific	true	15	1.00
OG0005612	specific	true	15	1.00
OG0005614	specific	true	15	1.00
OG0005616	specific	true	15	1.00
OG0005618	specific	true	15	1.00
OG0005619	specific	true	15	1.00
OG0005621	specific	true	15	1.00
OG0005622	specific	true	15	1.00
OG0005623	specific	true	15	1.00
OG0005624	specific	true	15	1.00
OG0005625	specific	true	15	1.00
OG0005627	specific	true	15	1.00
OG0005631	specific	true	15	1.00
OG0005632	specific	true	15	1.00
OG0005635	specific	true	15	1.00
OG0005636	specific	true	15	1.00
OG0005637	specific	true	15	1.00
OG0005640	specific	true	15	1.00
OG0005641	specific	true	15	1.00
OG0005642	specific	true	15	1.00
OG0005643	specific	true	15	1.00
OG0005644	specific	true	15	1.00
OG0005645	specific	true	15	1.00
OG0005646	specific	true	15	1.00
OG0005649	specific	true	15	1.00
OG0005650	specific	true	15	1.00
OG0005654	specific	true	15	1.00
OG0005656	specific	true	15	1.00
OG0005657	specific	true	15	1.00
OG0005658	specific	true	15	1.00
OG0005660	specific	true	15	1.00
OG0005661	specific	true	15	1.00
OG0005662	specific	true	15	1.00
OG0005663	specific	true	15	1.00
OG0005664	specific	true	15	1.00
OG0005665	specific	true	15	1.00
OG0005669	specific	true	15	1.00
OG0005670	specific	true	15	1.00
OG0005671	specific	true	15	1.00
OG0005672	specific	true	15	1.00
OG0005675	specific	true	15	1.00
OG0005676	specific	true	15	1.00
OG0005678	specific	true	15	1.00
OG0005679	specific	true	15	1.00
OG0005681	specific	true	15	1.00
OG0005683	specific	true	15	1.00
OG0005686	specific	true	15	1.00
OG0005687	specific	true	15	1.00
OG0005690	specific	true	15	1.00
OG0005691	specific	true	15	1.00
OG0005693	specific	true	15	1.00
OG0005694	specific	true	15	1.00
OG0005696	specific	true	15	1.00
OG0005698	specific	true	15	1.00
OG0005699	specific	true	15	1.00
OG0005700	specific	true	15	1.00
OG0005702	specific	true	15	1.00
OG0005704	specific	true	15	1.00
OG0005705	specific	true	15	1.00
OG0005706	specific	true	15	1.00
OG0005707	specific	true	15	1.00
OG0005708	specific	true	15	1.00
OG0005712	specific	true	15	1.00
OG0005713	specific	true	15	1.00
OG0005715	specific	true	15	1.00
OG0005718	specific	true	15	1.00
OG0005720	specific	true	15	1.00
OG0005721	specific	true	15	1.00
OG0005723	specific	true	15	1.00
OG0005724	specific	true	15	1.00
OG0005725	specific	true	15	1.00
OG0005726	specific	true	15	1.00
OG0005729	specific	true	15	1.00
OG0005730	specific	true	15	1.00
OG0005731	specific	true	15	1.00
OG0005732	specific	true	15	1.00
OG0005733	specific	true	15	1.00
OG0005740	specific	true	15	1.00
OG0005741	specific	true	15	1.00
OG0005746	specific	true	15	1.00
OG0005748	specific	true	15	1.00
OG0005749	specific	true	15	1.00
OG0005752	specific	true	15	1.00
OG0005754	specific	true	15	1.00
OG0005755	specific	true	15	1.00
OG0005756	specific	true	15	1.00
OG0005757	specific	true	15	1.00
OG0005758	specific	true	15	1.00
OG0005761	specific	true	15	1.00
OG0005762	specific	true	15	1.00
OG0005764	specific	true	15	1.00
OG0005766	specific	true	15	1.00
OG0005767	specific	true	15	1.00
